url,Community Name,Street Address,City,State,Zip Code,County,School District,Latitude,Longitude,Phone number,Model hours,Website,"Status (Active, Upcoming, Sold Out)",Builder,Avg Lot Size,Community - Open Date,Community - Closed Date,Total Lots,Total Lots Sold,Total Lots - Total Sold,# of Sales per month,HOA Fee,HOA Services,Other Fees (i.e. CDD),Incentive %,Incentive $,Incentive Type,Amenities Available,Exterior Specifications Available,Interior Specifications Available,QMI Model Name,Model Name,# of Garages,QMI # of Garages,# of BR,# of BA,# of 1/2 BA,QMI # of BR,QMI # of BA,QMI # of 1/2 BA,QMI Model # of Floor,Foundation Type,# of Floors,Product Type,QMI Model SQFT,Minimum SQFT,Maximum SQFT,QMI Model Price,Minimum Base Price (Current),Maximum Price,QMI Availability Date,QMI Lot SQFT,QMI Incentive %,QMI Incentive $,QMI Incentive Type,QMI Interior/Exterior Attributes,Plan Features,Interior Specifications Descriptions,Overall Description of the Community,Plan Description,Attributes/Features,First Floor Master (Y/N),Plan Garage Entry (Front load),Garages (Y/N),Adult Community (Y/N),Previous Price,Last Updated
https://www.epconcommunities.com/find-your-home/communities/wisconsin/appleton--green-bay/winnebago/menasha/woodland-lakes-cottages/quick-move-in-homes/907-black-swan-drive-251,Woodland Lakes Cottages,"907 Black Swan Drive, Menasha, WI 54952",Menasha,WI,54952,Winnebago County,,44.2131,-88.3749,920-520-2197,Mon-Fri: 10am-4pm | Sat-Sun: 10am-4pm,https://www.epconcommunities.com,contract_pending,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Capri II,Capri II,3,3,2,2,0,2,2,0,1,,1,SFD,1615,1615,,599900,599900,,2025-12-30,,,,,Courtyard: rear | Attachment: attached | Garage detached: no | Dining areas: 1 | Bonus suite: N | HERS: 0,,,"Woodland Lakes Cottages in perfectly located for your active adult lifestyle in Wisconsin. We are close to everything you may want to experience in this beautiful state. You will feel like you are on a permanent vacation yet so close to your lock and leave maintenance free home. Still maybe close by extended family and friends in possibly Milwaukee, Chicago and Madison and points beyond. Downtown Menasha-5 minutes Downtown Appleton-7 minutes Downtown Neenah 7 minutes Oshkosh area-15 minutes Green Bay area-20 minutes We are in the center of a inland water wonderland where fishing and every type of boating and water sports imaginable is available Lake Winnebago-1 minute away Fox River system-10 minutes away Wolf River system-15 minutes away Lake Michigan-45 minutes Lake Butte des Morts-15 minutes Lake Poygan-30 minutes You want spectator sports...we got it ! The Green Bay Packers and Lambeau Field…..it doesn't get better Milwaukee Bucks Wisconsin Timber Rattlers Wisconsin Badgers Music and Culture…we are on it ! Appleton Performing Arts Center Oshkosh Grand Theatre Want to get away quickly……….we have multiple airports close by Appleton Intl Airport-10 minutes away (all major airlines) Green Bay Intl Airport-30 minutes away (all major airlines) Milwaukee Mitchell Intl-1.5 hours (all major airlines) Chicago O'Hare=2.5 hours Right on your own Woodland Lakes property ! Clubhouse to mingle and entertain Resort style swimming pool Pickle ball courts Sailing Kayaking Canoeing Lake Beach Hiking Community Garden LET WOODLAND LAKES COTTAGES BE YOUR UP NORTH GETAWAY WITHOUT LEAVING HOME!","The Capri is the perfect fusion of luxurious design and modern functionality built with you in mind. Complete with multiple large bedrooms and flexible living rooms the Capri allows you to live your lifestyle without limits. Choose the outdoor space that fits your needs to enjoy your private courtyard Host guests in an extra room, split from the Owner's suite for additional privacy Cook in style in the gourmet kitchen with an open view to the Great Room Regardless of the extra amenities you choose, the Capri is a true single-level, open architecture home that makes efficient use of space and channels natural light. Thanks to its flexibility and elegance, the Capri is the perfect fit for all personalities and lifestyles. COMING SOON!",,Y,Front,Y,,,2026-04-15T17:56:50.983Z
https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/polk/ankeny/the-courtyards-at-harvest-ridge/quick-move-in-homes/6207-ne-oak-ln-2,The Courtyards at Harvest Ridge,"6207 NE Oak Ln, Ankeny, IA 50021",Ankeny,IA,50021,Polk County,,41.7726,-93.5993,515-579-5920,Mon: 10am-5pm | Tuesday: 12pm-5pm | Wednesday -Fri: 10am-5pm | Sat-Sun: 12pm-5pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Palazzo,Palazzo,2,2,2,2,0,2,2,0,1,,1,SFD,1511,1511,,425000,425000,,2025-10-12,,,,,Courtyard: side | Attachment: attached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"Located on the north side of Ankeny, The Courtyards at Harvest Ridge provides a true “Iowa” feel while also providing a strong sense of community. A central sanctuary area, pickleball court, and clubhouse are just a few amenities available. Take a swim on a hot summer day or start your day off with a workout in the fitness center. Everything you need is just steps away from your front door!","The Courtyards at The Courtyards at Harvest Ridge offers residents a true ""staycation"" lifestyle. The HOA provides lawn care, snow removal, and common area upkeep, along with access to a clubhouse featuring a swimming pool, fitness center and outdoor activites. The Palazzo floor plan is one of seven available home designs and is known for its flexible, open-concept layout that fits a variety of lifestyles. With hundreds of finish options, each home can be personalized to reflect your unique style. Built on a concrete slab, the Palazzo also offers several structural options such as a screened-in porch, four-season sunroom, or a second-level bonus suite. Every detail of the design emphasizes comfort, convenience, and low-maintenance living. Build-to-order and move-in-ready opportunities are available! This community is open to tour on Tuesdays, Saturdays, and Sundays from 12 PM–5 PM, and Wednesdays through Fridays from 10 AM–5 PM. Proposed listing for builder's smaller unit ""Palazzo"" with base level finishes. Home has not started construction. Please consult with LA for more details on finishes, construction timeline, and any additional questions. The Palazzo is built to please and empower the lifestyle you crave.",Resort- style clubhouse with fitness center and gathering spaces Sparkling outdoor pool Pickleball courts Scenic walking trails Outdoor seating and gathering areas Active social calendar and welcoming community atmosphere,Y,Front,Y,,,2025-10-27T16:27:11.720Z
https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/polk/ankeny/the-courtyards-at-harvest-ridge/quick-move-in-homes/6201-ne-grant-ln-38,The Courtyards at Harvest Ridge,"6201 NE Grant Ln, Ankeny, IA 50021",Ankeny,IA,50021,Polk County,,41.7825,-93.5992,515-579-5920,Mon: 10am-5pm | Tuesday: 12pm-5pm | Wednesday -Fri: 10am-5pm | Sat-Sun: 12pm-5pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Portico,Portico,2,2,3,3,0,3,3,0,2,,2,SFD,2513,2513,,630000,630000,,2025-10-12,,,,,Courtyard: side | Attachment: attached | Garage detached: not_applicable | Dining areas: 1 | Bonus suite: Y | HERS: 0,,,"Located on the north side of Ankeny, The Courtyards at Harvest Ridge provides a true “Iowa” feel while also providing a strong sense of community. A central sanctuary area, pickleball court, and clubhouse are just a few amenities available. Take a swim on a hot summer day or start your day off with a workout in the fitness center. Everything you need is just steps away from your front door!","The Portico is a beautiful and striking home designed with functional excellence to promote easy manageability. Dramatic transitions like the formal entryway highlight the elegance and quality of the open, efficient design. Complementing the exquisiteness of the home are such amenities as the gourmet kitchen and private den that allow you to live in comfort with all the conveniences you desire. ● Enjoy the private owner’s suite nicely designed with spacious bath ● Take advantage of abundant storage and organizational spaces ● Gather with friends and family in the home's large, centrally located kitchen Additionally, the Portico offers intelligent features including a conveniently located laundry room, generous storage space, and the added versatility of a bonus suite perfect for a guest room. All things considered, the Portico provides a luxurious yet casual living experience that caters to your lifestyle desires. The Portico is a stunning freestanding home designed for today's casual lifestyle.",Resort- style clubhouse with fitness center and gathering spaces Sparkling outdoor pool Pickleball courts Scenic walking trails Outdoor seating and gathering areas Active social calendar and welcoming community atmosphere,Y,Front,Y,,,2026-01-21T17:58:09.838Z
https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/dallas/waukee/the-courtyards-at-parkside/quick-move-in-homes/598-nw-creekside-dr-27,The Courtyards at Parkside,"598 NW Creekside Dr, Waukee, IA 50263",Waukee,IA,50263,Dallas County,,41.6313,-93.8863,515-585-3951,Mon: 10am-5pm | Tuesday: 12pm-5pm | Wednesday -Fri: 10am-5pm | Sat-Sun: 12pm-5pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Palazzo,Palazzo,2,2,2,2,0,2,2,0,1,,1,SFD,1511,1511,,447000,447000,,2025-10-12,,,,,Courtyard: side | Attachment: attached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"Welcome to The Courtyards at Parkside, Waukee's ultimate destination for active adults! Situated just north of Triumph Park and Waukee Northwest High School, our community offers unparalleled convenience. With easy access to restaurants, shopping areas and more, you'll find everything you need right at your doorstep. Plus, this area of Waukee is primed for residential and commercial expansion, making it an exciting place to call home. Enjoy serene views backing up to wooded areas and two large ponds, creating a tranquil oasis right in your backyard.","The Courtyards at Parkside offers residents a true ""staycation"" lifestyle. The HOA provides lawn care, snow removal, and common area upkeep, along with access to a clubhouse featuring a swimming pool, fitness center and outdoor activites. The Palazzo floor plan is one of seven available home designs and is known for its flexible, open-concept layout that fits a variety of lifestyles. With hundreds of finish options, each home can be personalized to reflect your unique style. Built on a concrete slab, the Palazzo also offers several structural options such as a screened-in porch, four-season sunroom, or a second-level bonus suite. Every detail of the design emphasizes comfort, convenience, and low-maintenance living. Build-to-order and move-in-ready opportunities are available! This community is open to tour on Tuesdays, Saturdays, and Sundays from 12 PM–5 PM, and Wednesdays through Fridays from 10 AM–5 PM. Proposed listing for builder's smaller unit ""Palazzo"" with base level finishes. Home has not started construction. Please consult with LA for more details on finishes, construction timeline, and any additional questions. The Palazzo is built to please and empower the lifestyle you crave.","Located in a prime setting, The Courtyards at Parkside provides easy access to parks, walking trails, shopping, and dining , making it the perfect place to enjoy an active and social lifestyle. Whether you're looking to relax in your private outdoor space or connect with neighbors in a welcoming environment, this community is built for you. Key Features: ✔ Low-Maintenance Living – Spend less time on upkeep and more time enjoying life. ✔ Modern, Open-Concept Homes – Designed with high-end finishes and smart layouts. ✔ Private Courtyards – Your own outdoor oasis for relaxation and entertaining. ✔ Prime Location – Close to nature, amenities, and everything you love.",Y,Front,Y,,,2025-10-27T16:38:56.075Z
https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/dallas/waukee/the-courtyards-at-parkside/quick-move-in-homes/1032-nw-creekside-dr-5,The Courtyards at Parkside,"1032 NW Creekside Dr, Waukee, IA 50263",Waukee,IA,50263,Dallas County,,41.6304,-93.8828,515-585-3951,Mon: 10am-5pm | Tuesday: 12pm-5pm | Wednesday -Fri: 10am-5pm | Sat-Sun: 12pm-5pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,,Y,Verona,Verona,2,2,3,3,0,3,3,0,2,,2,SFD,3082,3082,,706000,706000,,2025-10-12,,,,,Courtyard: rear | Attachment: attached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: Y | HERS: 0,,,"Welcome to The Courtyards at Parkside, Waukee's ultimate destination for active adults! Situated just north of Triumph Park and Waukee Northwest High School, our community offers unparalleled convenience. With easy access to restaurants, shopping areas and more, you'll find everything you need right at your doorstep. Plus, this area of Waukee is primed for residential and commercial expansion, making it an exciting place to call home. Enjoy serene views backing up to wooded areas and two large ponds, creating a tranquil oasis right in your backyard.","The Courtyards at Parkside provides its residents with a true ""staycation"" lifestyle. The HOA provides lawn care, snow removal, common area upkeep as well as a clubhouse facility with swimming pool and fitness center. There are six plans available with hundreds of finish options available to select from. All homes are built on a concrete slab and do offer several structural features such as screened-in porches, sitting rooms, second level bonus suites, and more! Build-to-Order and Spec options available! This Verona model home showcases several of the options and upgrades available to potential buyers including the second level bonus suite, master bedroom sitting room, and more. This listing is the model home for the community. This home is open and available to view on Tuesdays, Saturdays, and Sundays from 12pm-5pm as well as Wednesdays, Thursdays, and Fridays from 10am-5pm. The Verona is an inviting, comfortable home hallmarked by its functional layout and endless options.","Located in a prime setting, The Courtyards at Parkside provides easy access to parks, walking trails, shopping, and dining , making it the perfect place to enjoy an active and social lifestyle. Whether you're looking to relax in your private outdoor space or connect with neighbors in a welcoming environment, this community is built for you. Key Features: ✔ Low-Maintenance Living – Spend less time on upkeep and more time enjoying life. ✔ Modern, Open-Concept Homes – Designed with high-end finishes and smart layouts. ✔ Private Courtyards – Your own outdoor oasis for relaxation and entertaining. ✔ Prime Location – Close to nature, amenities, and everything you love.",Y,Front,Y,,,2026-01-21T17:38:03.736Z
https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/dallas/waukee/the-courtyards-at-parkside/quick-move-in-homes/1018-nw-creekside-drive-2,The Courtyards at Parkside,"1018 NW Creekside Drive, Waukee, IA 50263",Waukee,IA,50263,Dallas County,,41.6300,-93.8831,515-585-3951,Mon: 10am-5pm | Tuesday: 12pm-5pm | Wednesday -Fri: 10am-5pm | Sat-Sun: 12pm-5pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Portico,Portico,2,2,3,3,0,3,3,0,2,,2,SFD,2496,2496,,614900,614900,,2023-12-29,,,,,Garage detached: no | Dining areas: 0 | Bonus suite: Y,,,"Welcome to The Courtyards at Parkside, Waukee's ultimate destination for active adults! Situated just north of Triumph Park and Waukee Northwest High School, our community offers unparalleled convenience. With easy access to restaurants, shopping areas and more, you'll find everything you need right at your doorstep. Plus, this area of Waukee is primed for residential and commercial expansion, making it an exciting place to call home. Enjoy serene views backing up to wooded areas and two large ponds, creating a tranquil oasis right in your backyard.","Epcon Communities and Clarity Construction, Iowa’s Premier Active Adult Communities, presents the Portico lll in The Courtyards at Parkside. Spacious 3 BD, 3 BA Home in a Premier 55+ Community. This 2,496 sqft home offers generous living space with a thoughtful layout perfect for comfort and entertaining. A view of the gorgeous central pond behind the home is visible from the living room, kitchen, master bedroom, and private courtyard patio! Inside this home you will find several options and features including a deluxe kitchen with cabinetry and appliance upgrades, lighting and plumbing fixture packages, and a stunning stone fireplace. The Signature Courtyard provides a private outdoor retreat, ideal for relaxing or hosting gatherings. This home has an impeccable view of the centrally located pond. Located in a vibrant 55+ active adult community, residents enjoy access to top-notch amenities, including a clubhouse with a pool, state-of-the-art gym, and bocce ball courts. This home combines low-maintenance living with a dynamic lifestyle, offering endless opportunities for leisure and social connection! Luxury Living Meets Low Maintenance | The Portico","Located in a prime setting, The Courtyards at Parkside provides easy access to parks, walking trails, shopping, and dining , making it the perfect place to enjoy an active and social lifestyle. Whether you're looking to relax in your private outdoor space or connect with neighbors in a welcoming environment, this community is built for you. Key Features: ✔ Low-Maintenance Living – Spend less time on upkeep and more time enjoying life. ✔ Modern, Open-Concept Homes – Designed with high-end finishes and smart layouts. ✔ Private Courtyards – Your own outdoor oasis for relaxation and entertaining. ✔ Prime Location – Close to nature, amenities, and everything you love.",Y,Front,Y,,,2026-01-12T21:55:29.512Z
https://www.epconcommunities.com/find-your-home/communities/indiana/lafayette/tippecanoe/west-lafayette/the-courtyards-at-belle-terra/quick-move-in-homes/641-tamarind-dr-40,The Courtyards at Belle Terra,"641 Tamarind Dr, West Lafayette, IN 47906",West Lafayette,IN,47906,Tippecanoe County,,40.5043,-86.8941,765-248-3151,"Wednesday to Sunday 12PM - 5PM, Monday and Tuesday By Appointment Only",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Promenade,Promenade,2,2,2,2,0,2,2,0,0,,0,SFD,2200,2200,,549900,549900,,2026-04-01,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at Belle Terra will feature 79 beautifully designed, luxury ranch homes in desirable West Lafayette, Indiana. A private retreat surrounded by modern conveniences, the community is directly across the street from Coyote Crossing Golf Club , conveniently located within minutes of I-65, less than two miles from Prophetstown State Park, just minutes from Purdue University and a short distance to shopping and dining. Homeowners also enjoy private amenities, including the grand clubhouse with interior and exterior space to relax, exercise and entertain, including a fitness center, outdoor swimming pool and sun deck, and pickleball courts. In addition to the allure of living in a brand new home without the worries of yard work and lawn maintenance, Epcon homeowners are drawn to the private courtyard that is the unique focal point of every home. Each open, light-filled home is designed around the courtyard so that it can be enjoyed from just about any room.","Welcome to the Promenade, one of our largest and most spectacular homes. The Promenade III is an elegant, open home with plenty of room for your oversized sofas and dining room furniture. The gourmet kitchen with center island and walk-in pantry make it the ideal place to have a quick meal or prepare a grand feast for family and friends. Relax in the secluded den or the private courtyard Relish in the spacious owner's suite Easily corral your belongings in the mudroom and additional storage space This expertly designed wide open home allows you to easily and comfortably host friends and family and steal away to enjoy a moment of peaceful privacy. For those who believe that the home is where the heart is, rejoice with the Promenade III.",,Y,Front,Y,,,2026-04-22T19:59:04.827Z
https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-westfield/quick-move-in-homes/2684-town-run-ct-99,The Courtyards of Westfield,"2684 Town Run Ct, Westfield, IN 46074",Westfield,IN,46074,Hamilton County,,40.0027,-86.2054,463-583-4051,Sun-Mon: 12pm-6pm | Tue-Wed: 11am-6pm |  Thu-Fri: By Appt. | Sat: 10am-6pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Promenade Craftsman,Promenade Craftsman,2.5,2.5,3,3,0,3,3,0,2,,2,SFD,2961,2961,,724188,724188,,2026-06-28,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 1 | Bonus suite: Y | HERS: 0,,,"Final opportunities! This beautiful final phase offers exclusive cul-de-sac home sites nestled among tree-lined streets with water views. The Courtyards of Westfield, Epcon's low-maintenance community in Westfield, IN, offers luxury ranch homes filled with abundant natural light, private garden courtyards and everything you need on one level. We invite you to drop by the community Welcome Center to experience everything this boutique community features including: a centrally located pond; tree-lined parklike setting; resort-style amenities such as a clubhouse, fitness center, outdoor heated pool and pickleball; and a low-maintenance lifestyle that provides you with more time to do the things that matter most. Surrounded by the best of Westfield, Carmel and Zionsville, and with easy access to Indianapolis, you'll have plenty of entertainment, dining, parks and sports destinations just minutes away. Ask about our quick move-in home opportunities! Interested in learning more? Visit the on-site community Welcome Center at 2419 Collins Drive, Westfield, IN 46074.","Looking for a spacious home that can comfortably accommodate your oversized furniture and host your family and friends? The Promenade is the ideal option - This expertly designed house offers ample space for all your needs, along with a range of features to help you relax and recharge. Here are some of the highlights: Optional gourmet kitchen with center island and walk-in pantry Secluded den and private courtyard for peaceful moments Spacious owner's suite and bath for ultimate relaxation Mudroom with additional storage space for easy organization For those who believe that the home is where the heart is, look no further than the Promenade. Come see it for yourself and experience the best of modern living. The Promenade is an elegant, open home with plenty of room for you.",,Y,Front,Y,,,2026-04-15T13:11:43.357Z
https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-westfield/quick-move-in-homes/2683-towne-run-ct-107,The Courtyards of Westfield,"2683 Towne Run Ct., Westfield, IN 46074",Westfield,IN,46074,Hamilton County,,40.0027,-86.2054,463-583-4051,Sun-Mon: 12pm-6pm | Tue-Wed: 11am-6pm |  Thu-Fri: By Appt. | Sat: 10am-6pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Portico,Portico,2.5,2.5,3,3,0,3,3,0,2,,2,SFD,2617,2617,,681995,681995,,2026-06-28,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 1 | Bonus suite: Y | HERS: 0,,,"Final opportunities! This beautiful final phase offers exclusive cul-de-sac home sites nestled among tree-lined streets with water views. The Courtyards of Westfield, Epcon's low-maintenance community in Westfield, IN, offers luxury ranch homes filled with abundant natural light, private garden courtyards and everything you need on one level. We invite you to drop by the community Welcome Center to experience everything this boutique community features including: a centrally located pond; tree-lined parklike setting; resort-style amenities such as a clubhouse, fitness center, outdoor heated pool and pickleball; and a low-maintenance lifestyle that provides you with more time to do the things that matter most. Surrounded by the best of Westfield, Carmel and Zionsville, and with easy access to Indianapolis, you'll have plenty of entertainment, dining, parks and sports destinations just minutes away. Ask about our quick move-in home opportunities! Interested in learning more? Visit the on-site community Welcome Center at 2419 Collins Drive, Westfield, IN 46074.","Looking for a luxurious yet practical home that caters to your lifestyle needs? The Portico is the perfect choice for you. This single-level home features a functional yet elegant design emphasizing manageability and convenience. Here are some of the highlights of the Portico: A grand entrance that leads to an efficient, open layout Luxurious amenities, such as an optional gourmet kitchen and a private den Spacious owner's suite with a beautiful bathroom and ample storage space Convenient features include a centrally located laundry room and a flexible bonus suite that can serve as a guest room The Portico offers an unmatched blend of luxury and comfort. It's a home designed to make your life easier and more enjoyable. The Portico is a stunning freestanding home designed for today's casual lifestyle.",,Y,Front,Y,,,2026-03-23T18:57:51.754Z
https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-westfield/quick-move-in-homes/2564-towne-run-ct-94,The Courtyards of Westfield,"2564 Towne Run Ct., Westfield, IN 46074",Westfield,IN,46074,Hamilton County,,40.0027,-86.2054,463-583-4051,Sun-Mon: 12pm-6pm | Tue-Wed: 11am-6pm |  Thu-Fri: By Appt. | Sat: 10am-6pm,https://www.epconcommunities.com,sold,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Portico,Portico,2.5,2.5,2,2,0,2,2,0,1,,1,SFD,1894,1894,,618392,618392,,2026-08-10,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 1 | Bonus suite: N | HERS: 0,,,"Final opportunities! This beautiful final phase offers exclusive cul-de-sac home sites nestled among tree-lined streets with water views. The Courtyards of Westfield, Epcon's low-maintenance community in Westfield, IN, offers luxury ranch homes filled with abundant natural light, private garden courtyards and everything you need on one level. We invite you to drop by the community Welcome Center to experience everything this boutique community features including: a centrally located pond; tree-lined parklike setting; resort-style amenities such as a clubhouse, fitness center, outdoor heated pool and pickleball; and a low-maintenance lifestyle that provides you with more time to do the things that matter most. Surrounded by the best of Westfield, Carmel and Zionsville, and with easy access to Indianapolis, you'll have plenty of entertainment, dining, parks and sports destinations just minutes away. Ask about our quick move-in home opportunities! Interested in learning more? Visit the on-site community Welcome Center at 2419 Collins Drive, Westfield, IN 46074.","Looking for a luxurious yet practical home that caters to your lifestyle needs? The Portico is the perfect choice for you. This single-level home features a functional yet elegant design emphasizing manageability and convenience. Here are some of the highlights of the Portico: A grand entrance that leads to an efficient, open layout Luxurious amenities, such as an optional gourmet kitchen and a private den Spacious owner's suite with a beautiful bathroom and ample storage space Convenient features include a centrally located laundry room and a flexible bonus suite that can serve as a guest room The Portico offers an unmatched blend of luxury and comfort. It's a home designed to make your life easier and more enjoyable. The Portico is a stunning freestanding home designed for today's casual lifestyle.",,Y,Front,Y,,,2026-04-16T17:23:42.650Z
https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-westfield/quick-move-in-homes/14832-higgins-dr-93,The Courtyards of Westfield,"14832 Higgins Dr, Westfield, IN 46074",Westfield,IN,46074,Hamilton County,,40.0027,-86.2054,463-583-4051,Sun-Mon: 12pm-6pm | Tue-Wed: 11am-6pm |  Thu-Fri: By Appt. | Sat: 10am-6pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Portico,Portico,2.5,2.5,3,3,0,3,3,0,2,,2,SFD,2567,2567,,681200,681200,,2025-09-19,,,,,Courtyard: side | Attachment: detached | Garage detached: no | Dining areas: 1 | Bonus suite: Y | HERS: 0,,,"Final opportunities! This beautiful final phase offers exclusive cul-de-sac home sites nestled among tree-lined streets with water views. The Courtyards of Westfield, Epcon's low-maintenance community in Westfield, IN, offers luxury ranch homes filled with abundant natural light, private garden courtyards and everything you need on one level. We invite you to drop by the community Welcome Center to experience everything this boutique community features including: a centrally located pond; tree-lined parklike setting; resort-style amenities such as a clubhouse, fitness center, outdoor heated pool and pickleball; and a low-maintenance lifestyle that provides you with more time to do the things that matter most. Surrounded by the best of Westfield, Carmel and Zionsville, and with easy access to Indianapolis, you'll have plenty of entertainment, dining, parks and sports destinations just minutes away. Ask about our quick move-in home opportunities! Interested in learning more? Visit the on-site community Welcome Center at 2419 Collins Drive, Westfield, IN 46074.","Looking for a luxurious yet practical home that caters to your lifestyle needs? The Portico is the perfect choice for you. This single-level home features a functional yet elegant design emphasizing manageability and convenience. Here are some of the highlights of the Portico: A grand entrance that leads to an efficient, open layout Luxurious amenities, such as an optional gourmet kitchen and a private den Spacious owner's suite with a beautiful bathroom and ample storage space Convenient features include a centrally located laundry room and a flexible bonus suite that can serve as a guest room The Portico offers an unmatched blend of luxury and comfort. It's a home designed to make your life easier and more enjoyable. The Portico is a stunning freestanding home designed for today's casual lifestyle.",,Y,Front,Y,,,2026-01-05T19:17:09.135Z
https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-townerun/quick-move-in-homes/2412-n-keenan-circle-23,The Courtyards of TowneRun,"2412 N Keenan Circle, Westfield, IN 46074",Westfield,IN,46074,Hamilton County,,40.0215,-86.1955,463-287-5195,Sun-Mon: 12pm-6pm | Tue-Wed: 11am-6pm |  Thu-Fri: By Appt. | Sat: 10am-6pm,https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Oxford,Oxford,2,2,3,2,1,3,2,1,2,,2,SFA,1966,1966,,462841,462841,,2026-03-26,,,,,Courtyard: rear | Attachment: attached | Garage detached: not_applicable | Dining areas: 1 | Bonus suite: N | HERS: 0,,,"NEW MODEL NOW OPEN Discover a new standard of luxury living at The Courtyards of TowneRun, a low-maintenance Epcon community in Westfield featuring beautifully crafted two-story attached townhomes designed for comfort, elegance, and ease. Each home offers the convenience of a first-floor owner’s suite, blending the simplicity of single-level living with the added flexibility of thoughtfully designed second-story space. Private outdoor courtyards create a seamless connection to nature—perfect for relaxing, entertaining, or simply enjoying your own peaceful retreat. Life at TowneRun is intentionally designed to be effortless. With low-maintenance living, you can spend less time on yard work and more time enjoying what matters most. Homeowners will enjoy private community amenities including a welcoming lounge with a covered porch and firepit, along with expansive green spaces that invite connection and relaxation. Perfectly positioned, The Courtyards of TowneRun offers walkable access to future retail and the planned Life Time Athletic Country Club, while placing you just minutes from the vibrant destinations of Westfield, Carmel, and Zionsville. At The Courtyards of TowneRun, every detail is thoughtfully curated to enrich your lifestyle. Live well every day in your new Epcon townhome.",The Oxford is a stunning townhome with single-level living in mind. The kitchen's large island creates a gathering place for friends and family. The family room seamlessly leads to the covered porch and patio. The first-floor owner's suite includes a spacious bath and walk-in closet. Upstairs includes a secondary bedroom suite and the option to add an additional bedroom and bonus room. Stunning townhome with single-level living in mind,,Y,Front,Y,,,2026-04-02T18:46:53.223Z
